time,host,ip,period,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
15-02-2023-13-04-25,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=51.2,1,1,0%,51.200/51.200/51.200/0.000
15-02-2023-13-04-26,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.0,1,1,0%,30.975/30.975/30.975/0.000
15-02-2023-13-04-26,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.0,1,1,0%,30.990/30.990/30.990/0.000
15-02-2023-13-04-27,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.7,1,1,0%,43.666/43.666/43.666/0.000
15-02-2023-13-04-28,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.454/39.454/39.454/0.000
15-02-2023-13-04-29,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.5,1,1,0%,40.532/40.532/40.532/0.000
15-02-2023-13-04-29,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.4,1,1,0%,45.355/45.355/45.355/0.000
15-02-2023-13-04-30,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.714/37.714/37.714/0.000
15-02-2023-13-04-31,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=46.6,1,1,0%,46.638/46.638/46.638/0.000
15-02-2023-13-04-32,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=54.3,1,1,0%,54.266/54.266/54.266/0.000
15-02-2023-13-04-33,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.3,1,1,0%,48.263/48.263/48.263/0.000
15-02-2023-13-04-33,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.7,1,1,0%,45.691/45.691/45.691/0.000
15-02-2023-13-04-34,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.702/37.702/37.702/0.000
15-02-2023-13-04-35,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.706/37.706/37.706/0.000
15-02-2023-13-04-36,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.6,1,1,0%,42.588/42.588/42.588/0.000
15-02-2023-13-04-37,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=53.2,1,1,0%,53.176/53.176/53.176/0.000
15-02-2023-13-04-37,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=64.1,1,1,0%,64.110/64.110/64.110/0.000
15-02-2023-13-04-38,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.3,1,1,0%,41.274/41.274/41.274/0.000
15-02-2023-13-04-39,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.4,1,1,0%,35.410/35.410/35.410/0.000
15-02-2023-13-04-40,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.0,1,1,0%,50.028/50.028/50.028/0.000
15-02-2023-13-04-40,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.6,1,1,0%,39.625/39.625/39.625/0.000
15-02-2023-13-04-41,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.9,1,1,0%,42.879/42.879/42.879/0.000
15-02-2023-13-04-42,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.4,1,1,0%,47.422/47.422/47.422/0.000
15-02-2023-13-04-43,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=46.5,1,1,0%,46.465/46.465/46.465/0.000
15-02-2023-13-04-44,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.9,1,1,0%,31.939/31.939/31.939/0.000
15-02-2023-13-04-44,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.7,1,1,0%,34.729/34.729/34.729/0.000
15-02-2023-13-04-45,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.6,1,1,0%,28.584/28.584/28.584/0.000
15-02-2023-13-04-46,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.3,1,1,0%,34.326/34.326/34.326/0.000
15-02-2023-13-04-47,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.8,1,1,0%,28.841/28.841/28.841/0.000
15-02-2023-13-04-47,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.8,1,1,0%,42.765/42.765/42.765/0.000
15-02-2023-13-04-48,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=55.3,1,1,0%,55.316/55.316/55.316/0.000
15-02-2023-13-04-49,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.4,1,1,0%,34.430/34.430/34.430/0.000
15-02-2023-13-04-50,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.6,1,1,0%,35.591/35.591/35.591/0.000
15-02-2023-13-04-50,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.9,1,1,0%,31.922/31.922/31.922/0.000
15-02-2023-13-04-51,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.5,1,1,0%,31.477/31.477/31.477/0.000
15-02-2023-13-04-52,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.2,1,1,0%,39.242/39.242/39.242/0.000
15-02-2023-13-04-53,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.2,1,1,0%,34.225/34.225/34.225/0.000
15-02-2023-13-04-54,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.6,1,1,0%,41.613/41.613/41.613/0.000
15-02-2023-13-04-54,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.0,1,1,0%,38.047/38.047/38.047/0.000
15-02-2023-13-04-55,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.6,1,1,0%,41.567/41.567/41.567/0.000
15-02-2023-13-04-56,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=36.4,1,1,0%,36.355/36.355/36.355/0.000
15-02-2023-13-04-57,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.3,1,1,0%,32.309/32.309/32.309/0.000
15-02-2023-13-04-57,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=53.9,1,1,0%,53.854/53.854/53.854/0.000
15-02-2023-13-04-58,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.522/39.522/39.522/0.000
15-02-2023-13-04-59,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.8,1,1,0%,37.802/37.802/37.802/0.000
15-02-2023-13-05-00,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=65.2,1,1,0%,65.178/65.178/65.178/0.000
15-02-2023-13-05-01,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.0,1,1,0%,46.983/46.983/46.983/0.000
15-02-2023-13-05-01,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.666/37.666/37.666/0.000
15-02-2023-13-05-02,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.0,1,1,0%,47.011/47.011/47.011/0.000
15-02-2023-13-05-03,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.2,1,1,0%,38.159/38.159/38.159/0.000
15-02-2023-13-05-04,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.7,1,1,0%,50.658/50.658/50.658/0.000
15-02-2023-13-05-04,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=46.2,1,1,0%,46.189/46.189/46.189/0.000
15-02-2023-13-05-05,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.9,1,1,0%,47.927/47.927/47.927/0.000
15-02-2023-13-05-06,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.0,1,1,0%,40.004/40.004/40.004/0.000
15-02-2023-13-05-07,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.7,1,1,0%,45.697/45.697/45.697/0.000
15-02-2023-13-05-07,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.8,1,1,0%,42.834/42.834/42.834/0.000
15-02-2023-13-05-08,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=49.9,1,1,0%,49.922/49.922/49.922/0.000
15-02-2023-13-05-09,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.6,1,1,0%,45.566/45.566/45.566/0.000
15-02-2023-13-05-10,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=46.4,1,1,0%,46.406/46.406/46.406/0.000
15-02-2023-13-05-11,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.7,1,1,0%,45.677/45.677/45.677/0.000
15-02-2023-13-05-11,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.7,1,1,0%,37.675/37.675/37.675/0.000
15-02-2023-13-05-12,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.8,1,1,0%,40.759/40.759/40.759/0.000
15-02-2023-13-05-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=57.5,1,1,0%,57.478/57.478/57.478/0.000
15-02-2023-13-05-14,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=63.2,1,1,0%,63.223/63.223/63.223/0.000
15-02-2023-13-05-14,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=58.4,1,1,0%,58.445/58.445/58.445/0.000
15-02-2023-13-05-15,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.5,1,1,0%,44.477/44.477/44.477/0.000
15-02-2023-13-05-16,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=62.1,1,1,0%,62.050/62.050/62.050/0.000
15-02-2023-13-05-17,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=78.3,1,1,0%,78.325/78.325/78.325/0.000
15-02-2023-13-05-18,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=51.7,1,1,0%,51.681/51.681/51.681/0.000
15-02-2023-13-05-18,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=82.0,1,1,0%,82.024/82.024/82.024/0.000
15-02-2023-13-05-19,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.8,1,1,0%,39.843/39.843/39.843/0.000
15-02-2023-13-05-20,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.8,1,1,0%,48.840/48.840/48.840/0.000
15-02-2023-13-05-21,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=67.6,1,1,0%,67.608/67.608/67.608/0.000
15-02-2023-13-05-21,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=56.4,1,1,0%,56.363/56.363/56.363/0.000
15-02-2023-13-05-22,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=69.6,1,1,0%,69.640/69.640/69.640/0.000
15-02-2023-13-05-23,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=70.6,1,1,0%,70.644/70.644/70.644/0.000
15-02-2023-13-05-24,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.2,1,1,0%,48.198/48.198/48.198/0.000
15-02-2023-13-05-24,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.3,1,1,0%,47.336/47.336/47.336/0.000
15-02-2023-13-05-25,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=61.3,1,1,0%,61.309/61.309/61.309/0.000
15-02-2023-13-05-26,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.2,1,1,0%,52.185/52.185/52.185/0.000
15-02-2023-13-05-27,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.7,1,1,0%,45.711/45.711/45.711/0.000
15-02-2023-13-05-28,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.2,1,1,0%,48.249/48.249/48.249/0.000
15-02-2023-13-05-28,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=45.9,1,1,0%,45.892/45.892/45.892/0.000
15-02-2023-13-05-29,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.4,1,1,0%,41.434/41.434/41.434/0.000
15-02-2023-13-05-30,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=53.8,1,1,0%,53.778/53.778/53.778/0.000
15-02-2023-13-05-31,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.6,1,1,0%,47.647/47.647/47.647/0.000
15-02-2023-13-05-31,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.3,1,1,0%,42.349/42.349/42.349/0.000
15-02-2023-13-05-32,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.9,1,1,0%,39.934/39.934/39.934/0.000
15-02-2023-13-05-33,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.6,1,1,0%,52.566/52.566/52.566/0.000
15-02-2023-13-05-34,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.9,1,1,0%,37.870/37.870/37.870/0.000
15-02-2023-13-05-34,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.4,1,1,0%,44.403/44.403/44.403/0.000
15-02-2023-13-05-35,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=36.4,1,1,0%,36.384/36.384/36.384/0.000
15-02-2023-13-05-36,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.3,1,1,0%,40.262/40.262/40.262/0.000
15-02-2023-13-05-37,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.6,1,1,0%,47.588/47.588/47.588/0.000
15-02-2023-13-05-37,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.3,1,1,0%,48.297/48.297/48.297/0.000
15-02-2023-13-05-38,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=54.2,1,1,0%,54.227/54.227/54.227/0.000
15-02-2023-13-05-39,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.5,1,1,0%,40.477/40.477/40.477/0.000
15-02-2023-13-05-40,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=54.6,1,1,0%,54.613/54.613/54.613/0.000
15-02-2023-13-05-41,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.4,1,1,0%,39.440/39.440/39.440/0.000
15-02-2023-13-05-41,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=54.6,1,1,0%,54.596/54.596/54.596/0.000
15-02-2023-13-05-42,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.7,1,1,0%,43.683/43.683/43.683/0.000
15-02-2023-13-05-43,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.5,1,1,0%,52.468/52.468/52.468/0.000
15-02-2023-13-05-44,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.9,1,1,0%,50.854/50.854/50.854/0.000
15-02-2023-13-05-44,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.369/42.369/42.369/0.000
15-02-2023-13-05-45,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=62.7,1,1,0%,62.738/62.738/62.738/0.000
15-02-2023-13-05-46,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=51.6,1,1,0%,51.567/51.567/51.567/0.000
15-02-2023-13-05-47,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.8,1,1,0%,37.764/37.764/37.764/0.000
15-02-2023-13-05-47,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.1,1,1,0%,50.119/50.119/50.119/0.000
15-02-2023-13-05-48,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.4,1,1,0%,44.389/44.389/44.389/0.000
15-02-2023-13-05-49,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.7,1,1,0%,40.714/40.714/40.714/0.000
15-02-2023-13-05-50,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.6,1,1,0%,43.611/43.611/43.611/0.000
15-02-2023-13-05-50,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=70.3,1,1,0%,70.251/70.251/70.251/0.000
15-02-2023-13-05-51,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=57.0,1,1,0%,56.955/56.955/56.955/0.000
15-02-2023-13-05-52,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=50.7,1,1,0%,50.697/50.697/50.697/0.000
15-02-2023-13-05-53,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.4,1,1,0%,52.374/52.374/52.374/0.000
15-02-2023-13-05-54,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.0,1,1,0%,47.971/47.971/47.971/0.000
15-02-2023-13-05-54,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.465/39.465/39.465/0.000
15-02-2023-13-05-55,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=59.9,1,1,0%,59.949/59.949/59.949/0.000
15-02-2023-13-05-56,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=53.3,1,1,0%,53.251/53.251/53.251/0.000
15-02-2023-13-05-57,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=52.2,1,1,0%,52.246/52.246/52.246/0.000
15-02-2023-13-05-57,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=55.4,1,1,0%,55.383/55.383/55.383/0.000
15-02-2023-13-05-58,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=33.3,1,1,0%,33.306/33.306/33.306/0.000
15-02-2023-13-05-59,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=44.4,1,1,0%,44.353/44.353/44.353/0.000
15-02-2023-13-06-00,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.3,1,1,0%,35.341/35.341/35.341/0.000
15-02-2023-13-06-00,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.0,1,1,0%,29.962/29.962/29.962/0.000
15-02-2023-13-06-01,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.4,1,1,0%,28.366/28.366/28.366/0.000
15-02-2023-13-06-02,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=47.1,1,1,0%,47.117/47.117/47.117/0.000
15-02-2023-13-06-03,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=33.1,1,1,0%,33.148/33.148/33.148/0.000
15-02-2023-13-06-04,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.5,1,1,0%,43.547/43.547/43.547/0.000
15-02-2023-13-06-04,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.7,1,1,0%,34.654/34.654/34.654/0.000
15-02-2023-13-06-05,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.0,1,1,0%,40.029/40.029/40.029/0.000
15-02-2023-13-06-06,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=67.7,1,1,0%,67.672/67.672/67.672/0.000
15-02-2023-13-06-07,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=53.2,1,1,0%,53.158/53.158/53.158/0.000
15-02-2023-13-06-07,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=49.5,1,1,0%,49.532/49.532/49.532/0.000
15-02-2023-13-06-08,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.6,1,1,0%,32.626/32.626/32.626/0.000
15-02-2023-13-06-09,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=76.2,1,1,0%,76.225/76.225/76.225/0.000
15-02-2023-13-06-10,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.8,1,1,0%,31.837/31.837/31.837/0.000
15-02-2023-13-06-10,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.6,1,1,0%,30.573/30.573/30.573/0.000
15-02-2023-13-06-11,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=25.9,1,1,0%,25.907/25.907/25.907/0.000
15-02-2023-13-06-12,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=33.6,1,1,0%,33.562/33.562/33.562/0.000
15-02-2023-13-06-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.3,1,1,0%,30.281/30.281/30.281/0.000
15-02-2023-13-06-13,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=26.1,1,1,0%,26.053/26.053/26.053/0.000
15-02-2023-13-06-14,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=26.5,1,1,0%,26.487/26.487/26.487/0.000
15-02-2023-13-06-15,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=27.3,1,1,0%,27.265/27.265/27.265/0.000
15-02-2023-13-06-16,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=26.4,1,1,0%,26.372/26.372/26.372/0.000
15-02-2023-13-06-16,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=26.8,1,1,0%,26.763/26.763/26.763/0.000
15-02-2023-13-06-17,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=27.7,1,1,0%,27.657/27.657/27.657/0.000
15-02-2023-13-06-18,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=24.5,1,1,0%,24.482/24.482/24.482/0.000
15-02-2023-13-06-19,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=24.6,1,1,0%,24.552/24.552/24.552/0.000
15-02-2023-13-06-19,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=25.5,1,1,0%,25.493/25.493/25.493/0.000
15-02-2023-13-06-20,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.8,1,1,0%,30.806/30.806/30.806/0.000
15-02-2023-13-06-21,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.3,1,1,0%,31.257/31.257/31.257/0.000
15-02-2023-13-06-22,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=46.0,1,1,0%,46.029/46.029/46.029/0.000
15-02-2023-13-06-23,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.8,1,1,0%,32.798/32.798/32.798/0.000
15-02-2023-13-06-23,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=68.8,1,1,0%,68.784/68.784/68.784/0.000
15-02-2023-13-06-24,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=37.1,1,1,0%,37.060/37.060/37.060/0.000
15-02-2023-13-06-25,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=75.0,1,1,0%,75.035/75.035/75.035/0.000
15-02-2023-13-06-26,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=53.9,1,1,0%,53.904/53.904/53.904/0.000
15-02-2023-13-06-27,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=29.8,1,1,0%,29.828/29.828/29.828/0.000
15-02-2023-13-06-27,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.1,1,1,0%,39.103/39.103/39.103/0.000
15-02-2023-13-06-28,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.357/42.357/42.357/0.000
15-02-2023-13-06-29,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.8,1,1,0%,42.789/42.789/42.789/0.000
15-02-2023-13-06-30,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=25.3,1,1,0%,25.337/25.337/25.337/0.000
15-02-2023-13-06-30,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=48.4,1,1,0%,48.442/48.442/48.442/0.000
15-02-2023-13-06-31,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=31.8,1,1,0%,31.846/31.846/31.846/0.000
15-02-2023-13-06-32,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=43.0,1,1,0%,43.022/43.022/43.022/0.000
15-02-2023-13-06-33,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=34.1,1,1,0%,34.074/34.074/34.074/0.000
15-02-2023-13-06-33,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=33.2,1,1,0%,33.231/33.231/33.231/0.000
15-02-2023-13-06-34,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.8,1,1,0%,28.752/28.752/28.752/0.000
15-02-2023-13-06-35,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.5,1,1,0%,41.484/41.484/41.484/0.000
15-02-2023-13-06-36,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.9,1,1,0%,38.933/38.933/38.933/0.000
15-02-2023-13-06-37,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.8,1,1,0%,32.820/32.820/32.820/0.000
15-02-2023-13-06-37,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.1,1,1,0%,35.116/35.116/35.116/0.000
15-02-2023-13-06-38,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=30.2,1,1,0%,30.168/30.168/30.168/0.000
15-02-2023-13-06-39,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=35.5,1,1,0%,35.489/35.489/35.489/0.000
15-02-2023-13-06-40,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.5,1,1,0%,32.510/32.510/32.510/0.000
15-02-2023-13-06-40,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.795/38.795/38.795/0.000
15-02-2023-13-06-41,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=28.0,1,1,0%,27.997/27.997/27.997/0.000
15-02-2023-13-06-42,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=26.6,1,1,0%,26.632/26.632/26.632/0.000
15-02-2023-13-06-43,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=32.9,1,1,0%,32.936/32.936/32.936/0.000
15-02-2023-13-06-43,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=75.6,1,1,0%,75.569/75.569/75.569/0.000
15-02-2023-13-06-44,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=38.1,1,1,0%,38.064/38.064/38.064/0.000
15-02-2023-13-06-45,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.5,1,1,0%,41.470/41.470/41.470/0.000
15-02-2023-13-06-46,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=41.7,1,1,0%,41.734/41.734/41.734/0.000
15-02-2023-13-06-46,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=39.1,1,1,0%,39.096/39.096/39.096/0.000
15-02-2023-13-06-47,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=42.4,1,1,0%,42.367/42.367/42.367/0.000
15-02-2023-13-06-48,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=55.7,1,1,0%,55.698/55.698/55.698/0.000
15-02-2023-13-06-49,google.com,(172.217.16.206),0.7,icmp_seq=1,ttl=116,time=40.1,1,1,0%,40.128/40.128/40.128/0.000
